,ts,imei,mwra,p.android.chrome,p.android.externalstorage,p.android.gm,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.system,p.gms.persistent,p.android.gms,p.simulator,p.inputmethod.latin,p.android.vending,p.notifier,p.katana,p.browser.provider,p.olauncher,p.process.gapps,p.google,p.android.defcontainer,p.dogalize
108,2018-05-05 11:48:00,3590433799317662022,0.0,15.94763,14.77402,12.61016,12.94186,12.91039,8.00359,9.85443,58.62123,0.2649,29.11458,54.89033,55.40371,10.6907,6.34353,68.22495,35.79816,50.60307,20.72202,13.93187,41.77365
109,2018-05-05 11:49:00,8630330696303482345,0.0,16.10842,9.96802,13.03127,13.13095,15.22987,12.77763,12.40466,58.7322,0.31107,56.88068,43.42971,35.25936,89.37296,21.78923,3.67254,86.2945,66.6937,58.88242,86.97901,62.19781
110,2018-05-05 11:50:00,359043379931766262,0.0,9.15743,10.92941,13.49574,16.49224,15.92034,13.58826,7.50244,54.19247,0.0003,58.28645,56.73834,40.69122,63.65,89.76494,95.40818,30.71512,30.37634,22.24338,32.44074,17.9018
111,2018-05-05 11:51:00,359043379931766791,1.0,10.45686,16.42455,11.19336,14.68705,14.98385,16.41282,15.11701,39.92098,0.00113,31.90164,51.90265,49.33307,13.1307,40.76381,82.12508,18.04078,41.33291,81.0833,87.08574,99.61149
112,2018-05-05 11:52:00,359043379931766957,1.0,12.51829,12.44172,13.76961,10.52708,14.49133,16.23267,11.14006,72.05952,0.00859,29.83905,50.86452,47.294,60.35646,43.34138,91.85582,74.47712,48.10917,19.1318,40.5247,50.33467
113,2018-05-05 11:53:00,3590433799317661255,0.0,15.42868,13.64394,18.34343,16.00179,15.24248,14.81675,12.15822,69.98283,0.15767,48.11136,50.8806,57.67946,10.82121,47.48949,71.2555,70.53518,31.04563,0.17793,76.09758,47.69883
114,2018-05-05 11:54:00,359043379931766163,0.0,10.72698,13.06749,12.28756,14.20437,13.6581,15.45733,8.90955,75.52797,0.00144,41.65682,86.66535,55.32669,84.03714,46.99213,62.56197,50.39327,30.77386,99.16677,94.8382,78.61025
115,2018-05-05 11:55:00,359043379931766791,0.0,17.91988,13.66633,12.58713,13.92513,12.59113,9.68705,7.59796,34.83675,1.90347,53.68153,74.28258,60.56916,29.49622,60.64382,32.66531,34.63656,91.59195,81.84737,75.15478,77.85949
116,2018-05-05 11:56:00,863033069630348016,0.0,15.43077,16.88591,14.49038,15.78729,15.30368,12.05466,10.19183,59.6544,0.15803,47.78138,52.19565,54.82486,16.63055,30.07708,15.23786,23.02355,44.15427,8.27248,75.38671,21.29405
117,2018-05-05 11:57:00,8630330696303482485,1.0,9.18531,14.06291,10.62747,15.91875,12.4626,14.78811,10.17531,61.73364,0.00035,54.28947,51.08871,58.44035,38.93973,30.07121,1.98419,7.0368,39.61471,62.10361,27.58838,75.15811
118,2018-05-05 11:58:00,863033069630348271,1.0,9.29232,15.18043,11.36861,15.55793,13.97937,15.57137,12.13782,56.44886,0.00036,40.10501,65.7479,47.3689,24.4352,93.57344,90.71654,92.55709,65.16238,25.13971,86.78925,28.71253
119,2018-05-05 11:59:00,359043379931766452,1.0,9.97171,10.77073,12.28184,16.52731,9.41444,15.62263,14.30554,45.25964,0.0007,41.51154,42.69899,58.08047,25.98497,17.37919,43.90511,24.04664,73.38321,55.93497,56.00308,2.31173
120,2018-05-05 12:00:00,8630330696303481271,0.0,12.06945,15.4847,13.62627,13.39217,13.06354,15.16575,14.58985,44.86098,0.00554,47.61264,49.60694,38.64089,36.74756,23.20822,27.21425,40.99099,54.38624,68.29758,75.74689,74.46894
121,2018-05-05 12:01:00,863033069630348198,1.0,16.65771,10.91439,10.06655,16.16497,11.6878,12.56145,12.74584,64.37836,0.53881,43.13426,58.11883,72.10186,11.17561,56.04862,13.46511,80.38271,94.57448,76.52512,18.03655,14.04385
122,2018-05-05 12:02:00,8630330696303481131,1.0,8.61095,18.08061,9.10045,16.1013,17.54493,17.8014,14.90361,29.57607,0.00021,47.55096,39.6896,60.52191,87.90721,13.866,52.87823,40.4573,50.14908,25.78099,86.0063,10.50853
123,2018-05-05 12:03:00,8630330696303481925,0.0,19.34758,17.672,12.25587,16.91094,14.88841,11.14736,5.46161,53.93144,7.93576,52.96125,50.26018,22.53433,34.89441,5.01562,5.51336,46.63615,21.82233,73.90201,33.89476,82.03248
124,2018-05-05 12:04:00,359043379931766833,1.0,12.07378,8.89429,7.4281,18.45572,9.83929,12.35272,14.48085,50.1512,0.00553,48.74957,70.73576,38.71442,2.03382,36.79846,16.74578,4.18423,28.32611,71.25666,74.06724,74.71047
125,2018-05-05 12:05:00,3590433799317662329,1.0,13.31372,14.99492,10.70306,15.88348,16.10195,11.39175,18.21807,26.05318,0.01905,51.70431,38.78789,55.91105,34.76388,33.65768,2.2099,76.18181,92.863,83.59542,97.11804,16.91545
126,2018-05-05 12:06:00,863033069630348156,0.0,14.66629,12.28338,16.26428,14.46205,14.56356,10.349,11.43845,49.49095,0.07358,57.6951,50.6435,56.84862,99.02898,61.12217,54.96338,28.22598,46.81778,95.65568,14.67961,33.21881
127,2018-05-05 12:07:00,8630330696303482089,1.0,16.02571,11.70492,8.12942,15.94897,10.41949,15.00012,12.57658,49.73456,0.2864,29.74359,59.59014,35.49541,13.16724,23.24906,44.70665,87.46837,86.96728,68.31615,69.96756,39.42299
128,2018-05-05 12:08:00,359043379931766239,1.0,15.26938,10.75484,11.25357,11.8757,13.68032,16.54849,11.11402,42.49438,0.13447,64.81491,58.06822,36.34084,88.59958,68.59925,36.11924,94.17476,75.06194,37.02479,97.0291,24.74723
129,2018-05-05 12:09:00,8630330696303481099,0.0,11.26529,13.91117,13.29379,17.79102,13.07543,17.82025,12.47139,28.39973,0.00248,49.1291,39.49558,56.20841,17.69131,91.69049,86.25726,21.50363,34.47745,56.09044,36.87434,24.27866
130,2018-05-05 12:10:00,359043379931766585,0.0,11.5425,15.68442,17.44979,15.183,13.5147,17.36524,10.69072,46.88921,0.00323,38.17029,57.02685,51.4141,88.79791,45.75813,91.30903,70.18224,8.61734,45.97843,40.5045,90.95542
131,2018-05-05 12:11:00,863033069630348420,0.0,5.68716,16.42367,12.50392,15.99665,16.68629,13.67857,11.52951,77.52835,6e-05,32.88349,69.8787,61.02603,28.72883,2.5793,79.30712,3.54763,75.4074,41.4284,13.11574,48.45701
132,2018-05-05 12:12:00,359043379931766692,0.0,8.08616,14.28038,9.34982,13.0345,17.37032,13.19929,14.49838,54.06134,0.00014,42.23648,63.39935,40.79655,59.77318,30.93708,20.56485,48.30112,19.73564,58.4295,64.45667,97.49436
133,2018-05-05 12:13:00,3590433799317661636,0.0,10.46543,13.56578,18.04081,15.60359,15.88326,14.9645,11.74029,56.26232,0.00111,31.08537,31.00978,32.95507,40.05784,48.5097,20.99186,87.57319,67.25613,73.52935,18.9495,2.01754
134,2018-05-05 12:14:00,863033069630348420,1.0,13.54572,11.33383,11.4542,12.75164,11.58408,15.54548,13.47891,54.84523,0.024,56.94944,44.41558,54.52099,15.48042,9.37074,89.17015,28.42779,85.06167,58.80845,3.26331,76.33993
135,2018-05-05 12:15:00,8630330696303481016,1.0,15.53702,10.97038,8.65969,17.54902,9.17071,14.26587,15.78973,76.63587,0.17568,53.24173,62.61118,25.97769,94.8293,10.1586,92.30612,12.59227,99.70979,53.97265,12.83329,82.50154
136,2018-05-05 12:16:00,359043379931766247,0.0,14.29938,13.21627,16.30194,14.27765,15.41346,6.96585,11.45728,71.42988,0.05099,29.57841,54.965,51.24447,65.03788,43.93151,55.70034,56.80268,36.75729,45.59528,15.98843,80.64358
137,2018-05-05 12:17:00,359043379931766106,1.0,10.36921,13.08041,10.78155,10.28898,15.66217,9.6512,14.88396,38.31078,0.00103,46.79096,51.50541,72.17767,62.3408,86.27585,80.82904,31.82475,52.37288,22.26424,19.66758,87.25376
138,2018-05-05 12:18:00,3590433799317661859,1.0,15.43682,13.0027,12.94636,9.81005,11.55194,14.73043,16.5451,44.33468,0.15894,38.60402,53.71113,38.96685,86.942,94.45654,34.84275,24.5216,88.6236,25.96583,17.01895,62.08805
139,2018-05-05 12:19:00,3590433799317661859,1.0,18.24466,11.04775,9.93364,12.96802,9.87042,17.22334,14.97558,39.07868,2.63392,62.09714,26.03838,49.97275,9.6506,12.30399,41.97979,45.56628,62.02318,77.27614,20.92965,4.89307
140,2018-05-05 12:20:00,8630330696303481354,1.0,17.20622,11.3096,14.88854,15.34122,11.57867,9.3629,8.63991,55.03137,0.93246,67.25137,47.85837,40.94608,61.47183,33.75686,35.58259,79.15391,61.21426,94.5421,90.10675,62.80654
141,2018-05-05 12:21:00,863033069630348651,1.0,14.71199,8.73596,7.83525,16.21433,10.95695,11.45108,13.33228,48.7244,0.07706,37.54127,60.7071,57.59507,59.24477,93.36474,11.64384,23.55834,57.98299,36.70646,68.95626,73.73656
142,2018-05-05 12:22:00,8630330696303481925,1.0,10.31642,13.00077,13.03505,13.40239,9.96138,14.76873,17.21253,61.35561,0.00098,43.52775,59.24973,68.59703,91.23894,56.0973,86.55825,79.65136,62.08812,94.53088,15.89308,69.16324
143,2018-05-05 12:23:00,8630330696303481735,1.0,10.97945,10.98708,10.62236,13.97057,8.92958,15.63582,15.22116,61.76675,0.00187,51.47178,70.48439,57.47241,21.82416,27.20385,63.03767,80.72004,99.1492,2.22845,65.97516,10.88638
144,2018-05-05 12:24:00,863033069630348743,0.0,11.14474,16.68584,14.52122,12.0649,14.45689,12.31343,13.26125,47.97533,0.00222,59.65276,64.5105,51.48805,41.66073,35.84843,10.12465,50.26852,78.30888,89.94869,1.47811,17.07713
145,2018-05-05 12:25:00,8630330696303481578,0.0,16.45683,16.5856,13.83518,16.42685,13.37897,10.65666,10.10295,56.18638,0.44073,45.98601,42.50492,41.91506,2.08155,29.00293,58.29768,8.81986,44.76565,60.95884,4.61205,18.5831
146,2018-05-05 12:26:00,3590433799317661651,1.0,11.96208,9.29738,9.52604,12.9106,12.06264,14.87726,11.38068,55.60759,0.005,35.61631,63.69878,62.2125,83.91005,69.40151,63.79071,17.94457,67.00487,81.01698,84.46159,40.39668
147,2018-05-05 12:27:00,359043379931766171,1.0,7.54704,17.08452,9.96687,14.54623,14.94417,19.61384,12.21794,49.30029,8e-05,32.11224,51.34031,30.95853,93.24254,7.25994,35.84579,40.85837,92.79557,70.29197,65.53244,86.6006
148,2018-05-05 12:28:00,359043379931766726,1.0,14.92015,9.0705,12.54064,12.74935,11.49644,14.18585,16.30096,35.96706,0.09481,58.24473,50.65322,59.76749,74.6237,6.39984,77.83218,99.30985,89.5297,87.2237,42.20685,55.92258
149,2018-05-05 12:29:00,8630330696303482337,1.0,12.52368,15.67918,16.20355,10.81642,12.88636,16.44149,13.97311,51.78069,0.00868,39.56563,49.57955,41.16001,98.7413,95.879,7.88283,42.38782,14.62778,36.53963,6.22481,1.76583
150,2018-05-05 12:30:00,3590433799317662246,1.0,15.25389,12.42693,11.29269,17.1274,13.566,14.35398,15.71934,27.15365,0.13238,45.53046,53.49723,61.49061,37.14583,12.52527,52.94806,81.49941,59.02477,44.43453,17.52554,46.8574
151,2018-05-05 12:31:00,8630330696303481263,1.0,10.0853,15.46064,10.84194,15.04409,14.84337,16.17319,13.86875,56.98704,0.00078,57.43527,40.84163,67.32047,65.348,99.57711,99.70679,7.85711,54.77586,1.05929,92.59041,34.1032
152,2018-05-05 12:32:00,3590433799317661750,0.0,15.11854,13.97092,16.4039,14.21284,16.41298,11.74248,11.09583,53.7928,0.11565,51.05105,61.6832,37.47647,55.69819,50.56808,10.82483,94.8349,13.75271,36.30172,5.1938,63.54529
153,2018-05-05 12:33:00,863033069630348909,1.0,11.3574,13.43259,10.4395,15.65195,14.21805,12.65138,13.76075,54.6534,0.00275,43.04803,50.05286,29.09978,7.84519,7.52589,70.37316,92.51842,80.7626,2.23076,18.2658,92.24568
154,2018-05-05 12:34:00,3590433799317661321,1.0,10.32018,15.35523,11.04361,13.1445,16.56192,18.49806,16.57803,36.88774,0.00095,54.4731,68.37367,49.5729,16.91796,57.28908,57.20988,18.08045,30.8856,47.08723,26.67357,35.83511
155,2018-05-05 12:35:00,3590433799317661818,0.0,11.15888,15.75093,16.30949,14.03561,17.11324,11.18666,11.75784,34.32055,0.00224,61.59167,59.79396,40.45355,94.83699,96.87449,43.7204,79.45248,56.5833,62.50316,92.84963,63.52124
156,2018-05-05 12:36:00,8630330696303481354,1.0,10.75989,16.37971,11.69587,13.5326,15.15171,18.46835,16.39313,40.86004,0.0015,56.11574,37.91262,51.109,16.66906,12.24236,61.19312,28.8161,80.56473,68.52943,41.46542,66.72951
157,2018-05-05 12:37:00,359043379931766536,1.0,12.55849,15.19435,11.25704,15.0125,15.57366,18.68375,16.95763,58.50603,0.00899,43.24075,53.7506,50.52253,26.69773,7.44379,63.89464,83.93623,39.54887,52.19003,21.83578,38.51075
158,2018-05-05 12:38:00,863033069630348800,1.0,9.70118,14.43304,9.97277,12.42951,16.09496,13.65898,15.74751,51.3538,0.00057,58.79532,38.18771,31.86068,38.88705,5.11163,63.06029,62.81366,82.68911,70.76204,35.77056,43.45023
159,2018-05-05 12:39:00,863033069630348842,0.0,10.49078,14.67299,17.65741,12.97355,15.90366,10.30656,14.8173,60.80272,0.00115,75.59899,69.65862,68.85938,59.85807,73.641,77.52562,18.32364,10.73546,49.92398,33.3131,8.60199
160,2018-05-05 12:40:00,8630330696303481750,0.0,10.3789,16.26937,14.36757,12.97975,14.84852,13.22244,11.0039,62.32621,0.00106,63.54106,50.6812,48.40351,6.01266,39.15195,59.69254,42.19048,49.80848,30.47133,56.80391,18.28877
161,2018-05-05 12:41:00,3590433799317661925,0.0,11.96264,16.86829,16.50043,16.77771,16.00997,11.15944,11.67176,39.25658,0.00494,30.28962,73.45316,56.38914,71.99903,1.28672,63.56457,95.72099,27.1166,4.21424,31.88101,0.55602
162,2018-05-05 12:42:00,8630330696303481636,0.0,15.27274,11.78113,15.62633,12.4867,14.82507,9.22751,9.91545,39.68049,0.1349,39.16955,44.8583,60.39907,19.49228,99.19901,51.04926,61.89284,15.52703,53.00783,31.96129,35.82825
163,2018-05-05 12:43:00,3590433799317661925,0.0,11.51368,14.28506,13.13104,13.52981,13.48409,16.53784,14.56071,40.65244,0.00318,43.35952,49.54943,56.82262,13.48058,60.03644,8.70223,65.36049,61.37162,51.50803,9.98075,43.35955
164,2018-05-05 12:44:00,863033069630348545,1.0,11.67849,10.27875,8.81839,18.13964,6.90752,12.40936,16.07997,100.0,0.00376,54.17185,60.06203,26.94992,92.44708,80.00567,44.17098,64.12341,66.87912,89.27732,0.31452,68.40985
165,2018-05-05 12:45:00,8630330696303481578,0.0,12.55052,14.5082,14.39788,13.28819,11.94542,12.08517,17.11467,38.4938,0.00889,37.80948,39.28703,66.2256,40.96856,46.79159,43.77242,41.49874,36.78042,74.15801,41.16607,29.12957
166,2018-05-05 12:46:00,3590433799317661818,0.0,12.93055,17.17165,15.44377,14.58837,12.74609,15.48443,16.69193,56.67434,0.01296,48.26241,62.3659,53.40583,66.70757,19.6954,33.60807,37.02224,63.6688,5.51645,14.06645,14.94515
167,2018-05-05 12:47:00,8630330696303481032,0.0,16.75352,12.28997,14.33826,12.49441,10.95834,10.44939,9.40463,47.58929,0.59294,64.21962,53.08291,42.80008,91.00761,29.57561,60.07342,94.93205,95.07039,38.62468,69.08962,31.515
168,2018-05-05 12:48:00,359043379931766528,1.0,14.28951,11.06692,9.73526,15.87546,8.82858,14.8827,14.69952,43.67906,0.05048,48.21434,76.20551,54.90584,72.62605,56.64408,49.95818,62.67132,36.18478,5.50696,70.25665,54.90316
169,2018-05-05 12:49:00,863033069630348313,0.0,16.55489,15.86846,13.66301,16.37306,17.03577,10.99095,7.90264,39.56621,0.48614,43.65872,60.0456,65.41362,40.82872,75.67539,48.12142,64.03721,51.32826,66.28724,33.02215,70.22627
170,2018-05-05 12:50:00,863033069630348859,1.0,13.63646,11.01567,12.38959,14.10333,14.05348,14.63116,13.78857,55.80262,0.02631,35.17935,47.53451,35.10038,13.37634,92.57897,92.30771,28.90048,31.87097,84.35381,53.6866,92.8339
171,2018-05-05 12:51:00,863033069630348602,0.0,10.55177,12.88194,18.05391,11.0019,16.46769,8.48649,12.52001,50.26608,0.00128,68.71557,42.28462,27.11418,75.02493,21.2925,35.54616,41.46218,97.40746,6.04697,26.88714,47.80502
172,2018-05-05 12:52:00,359043379931766296,1.0,16.451,9.6806,7.43432,17.86915,8.08073,15.25771,15.94163,62.49289,0.43818,37.81014,68.855,44.34296,61.03844,23.9075,25.10491,57.75679,80.48236,96.19011,77.85534,79.43852
173,2018-05-05 12:53:00,8630330696303481446,1.0,9.95092,15.68288,9.5659,15.88664,15.47226,15.00307,13.21394,36.37141,0.00071,32.45669,61.83112,59.82144,76.14352,48.24423,48.36143,83.2691,50.33617,52.33318,12.11966,46.64053
174,2018-05-05 12:54:00,8630330696303481271,1.0,15.62947,12.51898,11.42574,16.1478,14.11448,12.69684,17.41206,50.80823,0.19269,57.24392,38.25768,55.75495,31.92565,89.91944,56.80412,1.73834,69.11329,97.53529,46.20355,18.62308
175,2018-05-05 12:55:00,3590433799317661065,0.0,11.30296,15.56319,14.2421,13.45842,14.2284,16.51636,10.66317,41.9455,0.00257,65.84387,58.56127,45.24686,93.36436,38.06933,15.02888,99.5913,50.00976,55.3926,83.71481,89.09278
176,2018-05-05 12:56:00,8630330696303481750,1.0,13.93011,13.62529,10.83166,17.9225,12.24473,14.0995,13.92551,49.7135,0.03525,24.8276,52.57852,44.56354,67.82115,19.04226,79.12056,17.00271,9.85737,19.9213,54.12036,46.89029
177,2018-05-05 12:57:00,359043379931766197,1.0,10.15272,13.23101,11.03698,15.4457,15.40442,10.48205,17.46225,56.32198,0.00084,38.35602,66.20025,50.45675,27.86061,68.69253,66.17261,74.37537,24.55488,36.97352,73.69811,66.82411
178,2018-05-05 12:58:00,863033069630348016,1.0,12.14701,10.06673,10.19692,15.17508,9.96092,13.5598,14.34914,50.83768,0.00592,64.64912,39.50864,42.7022,41.44832,44.64674,83.92666,17.01319,25.55552,96.86323,94.59106,48.09462
179,2018-05-05 12:59:00,3590433799317661271,1.0,9.24746,15.61619,11.55603,12.37741,16.31321,16.24877,15.95077,31.01778,0.00033,43.54655,68.13773,36.14682,8.52941,76.85844,53.48293,58.26262,8.27108,46.57532,8.01468,88.90335
180,2018-05-05 13:00:00,3590433799317661909,1.0,14.23759,12.52295,10.43915,16.43657,10.20536,14.93389,16.28305,50.97024,0.04793,50.30414,67.75706,50.74807,99.78931,59.84439,97.7433,52.0336,63.53894,21.06713,28.57469,51.15162
181,2018-05-05 13:01:00,863033069630348073,1.0,10.48024,9.91366,10.59585,17.66926,8.96318,14.05622,14.1185,44.10463,0.00117,45.49879,35.58107,66.21819,31.05457,50.23403,60.18825,19.66814,37.85444,95.85796,1.70394,81.33402
182,2018-05-05 13:02:00,3590433799317661198,0.0,12.99181,16.1726,17.44794,12.65532,13.81338,13.11984,13.93869,58.87612,0.01381,65.54318,48.99509,40.12236,12.79216,54.95665,23.42023,44.80968,16.43888,41.95647,63.74171,8.86603
183,2018-05-05 13:03:00,8630330696303482436,1.0,10.84957,12.30022,9.58658,16.45918,7.32373,14.70945,15.12473,70.75605,0.00167,35.95662,48.57965,41.5458,78.56424,28.6124,95.1157,54.7201,32.2335,90.37201,85.29783,51.68905
184,2018-05-05 13:04:00,863033069630348875,1.0,9.66564,16.3969,7.76948,15.43954,16.18149,14.971,12.7563,28.50932,0.00051,63.09433,34.65424,41.12304,54.9312,77.79529,64.90825,75.27399,14.99592,29.949,77.47023,34.66246
185,2018-05-05 13:05:00,8630330696303481511,1.0,13.90425,10.44005,10.11062,12.32237,10.58822,15.14886,13.8971,30.41391,0.03437,52.65115,57.84328,35.33831,42.9401,5.43386,37.63527,68.30455,46.66264,39.47823,24.82242,30.87402
186,2018-05-05 13:06:00,863033069630348057,1.0,13.19072,10.10952,8.63641,18.61981,6.88322,12.71713,17.7396,56.48634,0.01683,43.35685,59.34121,47.67369,72.02925,79.58828,72.92351,58.99858,74.51296,89.49601,3.21156,37.9129
187,2018-05-05 13:07:00,359043379931766023,1.0,16.70034,11.27539,12.02928,13.43389,13.41543,12.57095,17.83196,64.74009,0.56226,50.69641,55.23006,59.03278,34.49263,37.30332,29.63009,21.43989,90.1982,7.64271,39.31583,85.64356
188,2018-05-05 13:08:00,863033069630348032,0.0,10.24638,13.93132,14.62321,15.15337,16.10712,13.10054,9.8034,49.58672,0.00092,51.9742,49.76157,67.54003,18.39835,70.48239,30.77365,50.97181,96.67129,26.08487,99.63139,88.2869
189,2018-05-05 13:09:00,359043379931766601,0.0,13.49616,13.63629,14.03109,11.71832,14.00688,10.46604,12.42511,31.50893,0.02286,26.41002,59.67434,34.05753,52.51116,89.57898,56.96828,93.28283,93.05556,13.87696,27.651,34.40645
190,2018-05-05 13:10:00,863033069630348743,1.0,8.63233,14.4688,9.54584,14.71578,15.09519,9.74043,14.14262,64.37479,0.00021,52.76383,66.58772,35.86279,58.86234,34.63232,58.75211,9.91849,57.7275,85.98486,85.13115,34.20164
191,2018-05-05 13:11:00,8630330696303481693,1.0,13.62127,10.75671,9.52633,14.81935,6.85053,15.91351,17.39851,61.54289,0.02589,30.03559,64.16436,46.66049,1.63945,86.82139,71.0243,40.21746,54.22816,27.11987,97.18711,66.05425
192,2018-05-05 13:12:00,3590433799317661172,0.0,18.07647,14.41834,13.17828,17.39448,18.756,12.64839,8.96754,33.88654,2.22618,50.11867,41.4571,31.03615,30.33856,40.69031,40.86108,72.77873,81.506,70.90963,15.19404,88.66398
193,2018-05-05 13:13:00,8630330696303481016,0.0,15.60485,14.71861,12.7985,15.5051,16.22113,11.07225,10.57876,32.34364,0.18803,42.83495,61.08067,42.19471,87.08709,41.27102,24.07521,64.49624,94.91962,12.47845,36.97006,49.37228
194,2018-05-05 13:14:00,3590433799317661586,1.0,9.30032,12.32067,11.32876,14.66937,17.25543,12.98205,15.84315,29.88032,0.0004,49.64923,30.24486,46.17528,33.39128,61.49076,48.39121,22.40942,19.37621,98.58455,87.54282,46.91966
195,2018-05-05 13:15:00,359043379931766700,1.0,16.22479,15.82108,10.83659,11.56021,11.32572,18.89338,13.86515,44.41248,0.34947,47.53342,69.21942,36.47264,25.46495,75.94893,58.47807,22.0891,97.69352,30.38248,59.65948,17.2358
196,2018-05-05 13:16:00,863033069630348313,1.0,13.62657,14.12902,11.66458,15.49369,11.90907,13.51817,14.43349,55.42215,0.02605,71.42168,41.26243,50.36778,88.86582,2.13419,6.20398,31.26866,72.65005,58.18372,82.44487,46.57571
197,2018-05-05 13:17:00,3590433799317662451,1.0,13.51856,12.36217,15.31017,12.82233,13.55298,13.98089,14.43406,54.58919,0.02339,43.47879,64.53401,21.72209,76.18762,97.25182,65.71251,66.45845,26.61671,61.92514,2.36311,81.63598
198,2018-05-05 13:18:00,863033069630348305,1.0,10.49045,13.74105,8.75306,14.75496,15.01451,14.1162,13.03374,43.97955,0.00115,55.89765,58.83986,51.88753,92.36477,30.81087,96.9349,51.88341,71.64305,94.60097,8.69439,52.56714
199,2018-05-05 13:19:00,863033069630348628,0.0,13.84358,15.99331,10.34211,13.37698,11.45247,14.22009,13.60219,59.10257,0.03235,66.6265,39.40371,50.06529,60.54241,19.56271,43.28918,9.55271,56.40296,66.94042,21.55124,15.86998
200,2018-05-05 13:20:00,8630330696303482436,1.0,12.45252,14.5666,10.83361,12.86283,16.05181,11.4884,19.278,38.02254,0.00805,43.16087,52.4044,48.20379,42.71979,2.38974,59.26836,43.07999,55.75429,13.6711,12.79835,66.75025
201,2018-05-05 13:21:00,863033069630348586,1.0,11.59101,15.66801,9.07204,15.82638,15.42452,17.12719,13.14182,29.8656,0.00342,60.5724,51.0479,53.11108,0.39812,45.5334,38.50307,71.25011,41.90015,47.61894,16.94774,6.78096
