,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome
516,7.78233,13.88197,9.40902,13.4815,11.71658
517,12.5223,15.21879,7.9439,10.56546,11.41526
518,10.80639,10.91897,14.96036,12.91441,12.72292
519,13.31577,12.29701,11.78188,13.61302,11.48814
520,13.45113,6.88997,13.95599,10.7397,12.46399
521,10.20398,15.0235,18.41602,11.26389,11.37915
522,8.16729,14.5475,9.22933,13.50662,13.02358
523,10.1227,13.27141,14.84363,15.77084,13.19717
524,11.93436,10.67727,14.31171,10.80857,14.28091
525,5.96554,13.15102,12.82958,13.51971,10.7664
526,10.01468,12.40366,15.62343,11.05541,16.30198
527,15.66809,10.3876,10.42834,11.15101,11.10202
528,12.45942,15.74386,9.04139,15.35338,9.27371
529,9.63389,15.12616,12.07013,12.58754,9.48012
530,18.18458,11.33451,13.06949,13.56449,9.70527
531,12.34458,9.92123,14.73927,9.93732,8.55424
532,11.78672,15.07026,14.55139,11.45162,16.05681
533,8.79461,14.53991,11.13156,12.33596,11.46293
534,13.32331,8.71963,10.05146,8.36497,9.12768
535,14.11477,8.47876,13.34957,10.28543,10.41276
536,13.7089,15.43326,9.84638,13.15513,10.48571
537,11.67315,10.84834,14.45427,9.82894,13.41227
538,11.54788,14.83323,11.13993,17.11601,12.97009
539,9.54451,15.87789,15.05555,12.52272,11.4148
540,12.42329,14.83551,11.43028,12.21781,9.8996
541,8.6608,15.32287,12.67756,13.06237,10.60697
542,10.45978,13.47557,12.31633,14.7201,9.67887
543,10.59477,13.83311,13.7052,13.33448,9.08796
544,13.5586,8.98296,12.97395,13.06842,11.90965
545,12.62197,15.09658,12.76804,12.36691,14.43562
546,18.82142,11.75805,10.51443,11.47971,12.18374
547,17.20439,9.27524,13.23751,10.06849,8.84835
548,14.30362,11.39432,9.81306,10.21468,13.43015
549,13.8931,13.74375,6.9589,9.49718,11.89839
550,11.85757,15.20065,13.1461,12.20352,14.62988
551,13.028,11.53773,11.77416,11.76565,11.00947
552,12.17028,11.84113,8.35354,15.36768,12.96048
553,16.43628,10.43782,14.14844,10.90582,12.27733
554,10.80089,17.63756,11.86398,13.79645,12.92742
555,13.1841,9.48778,8.56158,11.0992,12.13197
556,9.94701,14.60274,11.52877,13.93807,9.3662
557,8.68025,15.31498,7.73454,11.42737,12.78635
558,10.26918,18.58799,7.26353,12.36306,14.66477
559,13.21552,11.81363,9.81994,11.19817,12.28231
560,12.55899,11.9369,10.32934,17.75202,11.66073
561,14.52662,11.20445,14.65763,11.11344,12.35989
562,16.19893,8.59935,14.34549,10.02961,10.6798
563,10.13527,14.79896,16.49699,9.10915,17.86127
564,7.56836,13.00197,7.48089,9.34341,15.76129
565,12.69523,13.8117,12.63695,9.10815,7.13621
566,15.60835,12.02489,12.81453,9.99399,10.45538
567,11.56466,12.38299,,13.50346,10.95627
568,14.40272,9.2994,14.77204,9.59677,11.73397
569,11.53522,15.24628,9.53545,11.91247,13.63245
570,10.48953,16.19171,12.61576,11.29206,8.2714
571,11.30463,16.58456,9.6065,14.81017,8.99672
572,10.07841,18.28933,10.5822,13.94064,9.84074
573,12.47996,14.29628,9.67614,14.24704,12.3605
574,9.13973,15.39886,14.99991,7.1614,5.46279
575,10.16315,14.00516,8.19596,8.89406,13.67677
576,9.04758,11.84988,13.45009,11.98858,16.24154
577,13.09273,9.5934,12.4344,12.70246,10.25675
578,12.10047,14.90425,12.78357,10.02001,11.10813
579,11.85459,11.75367,9.19115,12.44093,12.92612
580,12.18842,12.86131,15.78932,8.84169,9.09019
581,15.85748,11.77582,11.89026,9.85757,11.6385
582,12.99585,13.63623,11.08464,18.17949,9.0563
583,10.55045,10.54911,14.70545,9.65211,15.0771
584,12.6116,13.79696,14.54862,9.55948,12.29662
585,13.22847,14.69644,12.07499,17.85606,11.8888
586,11.73923,15.27085,9.54471,14.03698,11.84437
587,18.08827,9.49584,9.55844,10.83333,10.93018
588,15.67325,12.58164,11.29104,15.90306,9.84402
589,11.95098,14.06496,13.30661,14.11286,11.454
590,15.10026,8.94593,12.52886,9.80982,10.806
591,16.13049,10.44754,10.79843,11.9565,11.68105
592,8.66241,12.92579,15.15,10.97722,18.60684
593,16.18201,11.64439,10.79987,12.99059,12.28425
594,16.85961,8.8178,11.91072,6.32772,9.78721
595,12.28781,17.18669,10.58567,9.86589,9.55102
596,11.79135,12.5199,8.94741,11.18662,12.6252
597,12.15108,13.50934,13.01091,11.08263,13.60694
598,14.05633,10.518,7.54979,11.62752,9.01229
599,14.18827,11.35722,9.48252,12.2176,10.50734
600,12.08807,12.57893,11.04962,15.05732,14.74693
601,17.59981,11.75944,13.24675,12.88658,10.39794
602,16.91794,9.59831,10.51992,8.65457,8.51771
603,11.36429,14.43178,10.65293,15.61036,10.83425
604,12.15379,10.06147,10.28884,14.21031,11.07281
605,15.04023,13.60367,7.66246,12.59758,13.32566
606,8.74367,10.40931,11.15105,19.12033,13.54771
607,13.51383,13.92021,10.33933,14.82371,11.91705
608,11.53404,15.22263,15.70317,11.12658,12.23542
609,9.33338,11.00175,10.37931,11.97629,11.42671
610,11.85619,7.66503,9.62583,10.09199,10.10759
611,16.61708,10.18606,12.29449,12.6798,10.09404
612,15.86573,11.09835,13.83053,10.65641,12.54864
613,11.29566,10.66318,14.6279,11.78379,15.21567
614,17.16055,11.39141,9.01324,9.27677,9.93056
615,10.11009,16.06433,6.51167,16.06326,14.97284
616,12.6959,11.09387,18.69427,7.84737,11.64097
617,15.38028,8.8708,17.70761,9.46731,9.25912
618,8.83709,16.12733,17.91479,9.39243,8.60341
619,9.72171,12.88436,12.72931,14.03622,15.00606
620,13.10614,12.57741,10.40103,15.21221,9.70392
621,18.60481,10.26997,11.93385,8.95209,8.55615
622,11.42,13.15504,16.40885,9.99726,11.57108
623,9.79794,13.48315,9.25753,10.81778,10.98775
624,12.36768,12.90552,9.18496,10.83814,12.24216
625,6.42207,17.52379,12.8963,12.00799,19.56148
626,15.14746,9.53828,13.72541,12.10407,7.7406
627,14.42309,12.78974,11.16183,12.36008,14.74785
628,9.54035,14.03467,13.01355,13.27926,8.43478
629,15.53624,13.87712,10.14383,17.03453,11.33312
630,12.21141,17.18118,11.9052,13.3488,9.8373
631,10.0455,7.70522,10.539,4.82529,11.57241
632,15.94798,11.41248,9.97319,10.79699,12.00893
633,11.70574,16.33889,10.73707,13.24931,12.56075
634,8.45776,17.7939,11.62834,15.01926,13.50198
635,10.5325,5.56606,14.47546,11.39315,12.59926
636,14.72071,9.27706,11.37749,11.71396,11.35425
637,11.67657,8.5159,14.02317,9.65794,13.40397
638,10.30894,10.51181,12.98565,11.29354,11.01456
639,10.40322,9.65739,11.98942,9.72818,10.13342
640,15.41359,10.72608,12.36663,12.32373,11.1415
641,13.51214,13.75471,8.94141,11.68235,14.41567
642,13.59439,13.16517,16.45094,8.23232,12.51553
643,18.35824,12.12547,13.25711,11.79511,9.85474
644,10.27441,14.83463,10.40979,15.72706,11.76141
645,12.43863,14.03993,11.78504,16.54429,10.89128
646,15.47687,11.48514,9.0264,10.94467,10.85376
647,15.07735,11.1564,10.17872,10.86046,11.87045
648,12.01363,9.17088,8.5636,10.16682,10.38542
649,10.39995,15.73967,16.75393,10.48507,16.51333
650,10.56482,12.72928,10.54819,11.61307,13.38188
651,15.23028,7.95056,12.79207,9.2416,9.94799
652,11.7295,11.14609,15.73347,11.66712,14.75684
653,12.66866,10.11089,14.65647,11.5679,13.8099
654,9.73696,13.52696,15.65425,8.60288,8.61593
655,8.07121,15.32076,9.71462,14.57304,13.22331
656,11.16431,15.8263,10.97014,16.74008,11.86385
657,16.12288,9.17954,11.38033,12.99553,7.07123
658,11.58124,7.85171,14.02348,9.39046,14.39726
659,9.51143,13.57006,9.96808,13.15923,12.31504
660,13.92028,13.42319,8.14375,13.77536,11.73043
661,12.77543,11.99119,14.36694,14.61173,9.65553
662,16.78178,6.74086,14.39515,7.12791,8.51909
663,16.34906,13.88286,10.84996,12.75434,6.41606
664,13.34945,13.74241,11.44948,19.50686,11.94573
665,13.99397,10.15213,10.4293,14.38326,12.05379
666,10.5629,13.91512,11.65518,17.20178,13.37971
667,11.53779,13.13479,11.83415,18.5659,11.00332
668,15.56783,9.64136,12.0663,7.85818,7.89002
669,11.15206,16.20124,12.56535,16.2842,6.93793
670,14.17562,16.94907,12.7605,18.34296,9.95612
671,10.0202,15.62155,16.6299,11.4878,10.95195
672,11.16587,14.32664,13.31314,11.80858,7.88801
673,11.71447,15.44861,17.14945,13.54997,14.84633
674,18.79361,9.53578,13.73837,11.65777,10.15837
675,11.18439,16.07504,13.58573,15.77342,15.37181
676,16.69362,11.69528,12.63529,11.24682,10.41287
677,14.05507,13.30368,11.81544,5.79373,5.68167
678,14.68177,12.18186,11.89039,13.16901,14.00261
679,14.74172,13.41322,10.51989,9.52933,12.99661
680,9.97103,13.17716,10.72432,12.50514,10.47397
681,9.28491,15.78771,11.6715,15.94097,11.7807
682,12.91572,15.8401,14.16056,8.25686,12.31672
683,13.12755,10.38781,11.47635,11.15908,12.6882
684,20.38662,10.25313,13.36133,8.50334,8.45695
685,11.11485,13.83971,12.7177,13.24416,5.42405
686,10.15026,12.18398,11.31111,8.83593,12.98494
687,14.32831,12.86454,12.16867,12.8651,10.37685
688,16.53322,13.38877,13.60596,14.7451,10.76329
689,12.77474,15.47566,10.42767,12.21468,10.19006
690,11.67684,16.87635,8.78982,8.4441,9.68339
691,11.89372,9.51355,10.11514,12.40598,10.146
692,12.14844,10.64797,15.5642,7.55915,14.01948
693,10.40263,15.89457,14.61682,7.34597,8.75111
694,6.57233,15.33323,11.86224,14.19903,9.75032
695,9.13559,11.44208,16.29923,6.94437,15.88918
696,9.51408,15.52583,12.71975,17.0943,11.25343
697,12.95056,12.29866,13.67177,7.73638,9.59665
698,11.37523,15.94428,12.09924,14.3476,8.14601
699,15.6956,12.29516,11.59189,12.81144,13.19438
700,12.21,14.81657,11.46802,15.90502,10.85412
701,8.58912,13.07631,11.81848,14.34627,10.68099
702,10.68997,14.84315,11.21409,14.3489,8.93793
703,12.35803,17.48946,12.82374,13.87206,9.28034
704,8.92169,13.05216,14.3796,13.53119,10.30468
705,11.70938,13.74586,10.91455,10.59682,12.30032
706,11.20017,14.19054,14.84584,11.85808,11.38775
707,11.08667,13.41339,15.92691,9.3648,14.03711
708,14.62817,9.92476,10.8214,10.30379,10.89849
709,11.28353,12.41598,15.86797,10.09736,10.48026
710,14.58689,10.73069,10.69932,11.92613,11.05121
711,12.09832,16.13689,14.4654,12.33364,11.33132
712,10.55519,12.00186,13.43453,18.13262,7.95954
713,9.78995,16.23572,10.23856,17.10012,10.08449
714,15.80757,11.76368,9.95724,7.89807,10.20312
715,15.07412,9.42307,13.44485,6.86812,11.3071
716,15.96601,11.37796,10.80583,14.07098,8.19308
717,16.70926,8.93698,12.96145,8.17773,9.27207
718,11.06038,16.2905,10.70642,13.49836,9.54849
719,18.07587,9.25307,12.64108,12.59045,7.7641
720,14.89882,11.04381,12.40381,5.34775,13.82567
721,12.48238,15.4832,10.34914,12.18484,8.71625
722,11.3157,8.93704,13.94123,10.48543,13.54758
723,12.34086,13.18766,9.23714,9.02067,14.27339
724,10.29258,15.40758,14.91343,12.19863,16.41975
725,12.53736,7.80999,15.60968,12.13494,10.75416
726,10.53059,13.01689,15.81176,11.51858,6.66289
727,16.54655,15.33567,10.72753,11.91032,9.43591
728,11.44175,14.26578,12.16401,11.15136,9.50281
729,12.18196,7.16189,13.37633,11.50637,15.74782
730,12.92038,11.49068,14.08249,8.00714,14.95169
731,12.0169,15.7409,14.24511,14.31922,12.30928
732,17.26621,10.70769,10.52892,11.99265,12.02401
733,10.62205,13.75491,15.42373,9.22853,4.13778
734,16.59515,7.2608,15.26595,7.07192,10.90235
735,10.96599,17.28796,9.56499,12.2738,9.86042
736,17.41424,6.99567,13.83639,9.49139,7.74689
737,16.25685,8.53675,12.59963,8.40836,6.85772
738,10.91357,15.43203,9.41501,13.08524,10.10063
739,11.84816,17.74602,9.73196,11.36614,10.96986
740,12.59459,11.37994,15.39819,8.80647,15.15334
741,13.51708,12.58869,12.35119,16.24092,10.52117
742,13.10899,11.84213,8.7547,12.46386,10.94637
743,8.7967,11.32061,15.45424,8.28981,16.08679
744,11.09941,13.86537,11.10301,17.35309,8.3095
745,14.89892,9.96453,10.20739,9.58088,8.35208
746,11.48352,13.15885,8.9754,12.0695,12.24247
747,13.08505,12.44353,11.04862,11.23731,11.72108
748,10.85006,13.30102,12.51128,11.75989,9.339
749,14.11863,12.35834,10.10055,13.83585,9.83888
750,12.05331,15.04421,10.17761,13.52857,12.81307
751,11.37435,12.33228,11.99374,16.88917,10.57885
752,11.29539,12.09992,13.22327,11.80068,14.96235
753,9.95797,11.27186,14.28193,10.64542,14.24376
754,14.15807,9.64484,10.39292,11.70213,10.12766
755,10.56907,15.79238,10.69896,16.86516,11.7853
756,16.30078,13.20769,9.79596,12.49617,12.33557
757,11.95638,12.35323,9.42633,11.13886,12.02381
758,15.85327,13.90075,9.97625,12.3178,11.17139
759,13.42497,7.54487,13.28896,12.2965,15.37502
760,13.74178,11.95392,14.64072,9.90472,11.28638
761,8.84177,9.58324,14.60022,12.22868,13.378
762,13.75596,12.7727,12.82082,12.3495,13.92003
763,5.84277,11.01886,10.71862,14.78451,11.63638
764,10.03603,13.5902,9.37769,15.07871,15.96385
765,15.43863,16.75415,12.61196,13.79324,12.88269
766,18.03624,9.14781,13.7233,13.10569,8.82482
767,9.95147,17.42226,11.92821,11.37143,7.53999
768,15.24068,13.52959,16.19132,9.97356,13.64645
769,14.32725,16.18293,14.6508,11.05218,13.76439
770,7.25467,13.94716,15.16199,9.44291,7.05019
771,10.27247,13.68615,14.62025,12.16607,12.64046
772,9.52384,14.1837,9.26056,14.96521,9.62469
773,10.70808,13.807,11.82157,15.10103,12.43748
774,12.31488,12.0146,10.9161,14.71962,11.72279
775,16.57763,9.64034,11.42228,12.58919,9.85406
776,11.98235,14.94376,15.47885,9.14753,11.12039
777,14.02802,16.06824,6.82672,13.21033,11.21232
778,15.15601,8.57871,13.20629,9.21191,8.87768
779,15.57887,12.57709,10.7816,8.87764,13.06722
780,9.44511,9.73907,8.75899,10.42941,11.71994
781,13.64177,17.63352,11.71657,15.99563,7.6693
782,9.18272,11.22519,10.90108,16.80513,12.60733
783,7.67327,15.08523,8.70481,13.52958,14.31957
784,9.47305,9.73806,15.49716,10.05672,14.79244
785,13.88609,15.1275,10.70576,18.66677,11.92934
786,9.45319,10.79387,5.35193,11.78226,10.1435
787,18.09446,5.36745,13.62957,7.76667,7.68376
788,15.90234,10.43243,13.22955,11.54507,10.08457
789,9.67991,15.83248,9.78148,17.11279,12.51337
790,12.07445,15.92274,12.51167,14.86551,10.60028
791,10.78507,17.74214,15.07624,8.01632,10.86087
792,11.4627,14.82459,16.01597,11.54685,13.35308
793,12.05277,12.13164,14.8321,10.03984,15.02557
794,11.69859,17.53203,12.08676,15.93501,10.75469
795,10.2586,15.12477,12.12317,14.24466,9.83457
796,10.07385,10.11115,14.06357,8.98696,15.41024
797,10.01164,14.38287,15.64652,8.63896,11.6735
798,11.41501,14.25446,10.22355,12.00789,13.01868
799,15.75608,13.47157,12.69169,12.44492,10.73911
800,14.60826,12.49269,14.15594,9.23026,11.82362
801,13.07988,9.33842,15.32454,10.45124,11.45463
802,12.91097,15.70373,8.41378,13.58706,15.98747
803,13.24216,10.7467,13.71657,13.02705,13.02403
804,11.27343,7.42054,11.14507,7.99747,11.39894
805,12.54894,13.39182,13.95012,11.1942,12.71518
806,10.51998,13.44106,15.71668,7.7139,16.44559
807,13.99327,9.98493,8.94323,9.89848,9.46318
808,10.01972,13.74406,10.1254,13.90368,10.46317
809,10.09301,12.46912,14.07285,13.17633,14.31766
810,7.17269,13.73904,11.40176,17.78609,10.43266
811,10.05059,12.93374,11.68929,13.26711,14.06324
812,11.27581,15.72437,12.5586,16.45032,7.99823
813,11.85656,12.30787,13.82542,11.07546,14.45341
814,12.03557,9.82679,10.79321,12.50377,10.61349
815,12.78169,9.01617,12.35877,12.76854,13.87796
816,16.97113,15.50775,11.26038,14.67772,9.14949
817,12.42497,12.74755,11.31709,11.28889,12.22514
818,12.83921,11.70869,12.55356,13.26893,14.95055
819,8.70733,16.66142,12.03566,9.56556,4.99821
820,11.0342,9.00473,14.45928,10.03843,11.85488
821,10.09782,18.30934,11.19253,14.18188,11.16255
822,10.79101,10.51428,7.47912,14.30116,12.44362
823,12.42565,13.44043,11.85506,18.34011,8.95035
824,13.71475,11.22126,13.83839,11.53838,14.857
825,14.66583,15.36534,11.14491,16.08567,12.35317
826,15.69603,10.06005,12.19839,11.13316,8.38487
827,12.71716,13.58032,14.066,9.1901,9.73876
828,11.47304,9.62915,14.3794,9.50665,15.79877
829,15.92101,14.7555,8.13967,12.20591,12.08804
830,15.0418,9.48831,12.42165,10.36835,9.59482
831,12.02439,15.72709,7.93287,10.90796,15.81089
832,14.54551,11.54243,10.6231,8.43469,12.09464
833,17.17512,6.01334,15.85505,6.13826,8.34172
834,10.94984,12.34158,15.56512,9.39837,15.45468
835,16.52759,13.46402,12.92128,11.70884,10.41033
836,12.13243,7.39861,14.94801,10.25095,11.12526
837,10.37281,11.19381,12.78685,9.68946,14.52728
838,17.15092,9.67034,11.87826,11.17622,10.67586
839,8.22151,10.65677,8.9655,12.8721,11.08749
840,14.89206,11.84478,7.67961,11.55303,8.34575
841,18.30267,11.76166,11.22264,11.02661,11.42146
842,14.51153,10.54175,10.0138,11.83266,9.37886
843,14.58731,12.84918,10.62121,13.19131,10.72897
844,8.33077,11.69637,10.28714,11.2671,13.632
845,13.44962,10.51635,12.05194,12.00589,10.71223
846,9.19728,11.33541,15.36548,11.85672,7.80286
847,8.54503,11.19781,11.11164,12.23638,11.76933
848,15.2421,10.17607,12.81577,11.06884,9.6189
849,12.98668,16.19554,10.014,15.58189,11.75375
850,9.51283,12.12463,12.23802,11.08265,6.47616
851,10.72427,7.44317,14.93537,9.95811,12.36978
852,8.93611,13.57144,11.12042,16.68523,12.00085
853,15.99941,13.66835,10.81219,12.19528,12.14718
854,12.2034,14.79223,9.1111,16.94445,13.59517
855,5.96612,17.94211,7.64978,18.1355,14.19362
856,11.81439,10.84007,15.73979,13.09256,14.5815
857,11.18368,12.97032,16.14374,9.57526,9.39969
858,8.0767,12.58609,8.99786,10.68978,12.63117
859,12.85604,16.76208,12.66367,15.11605,8.54166
860,18.72318,9.90286,12.06407,8.59152,7.14637
861,13.32463,12.81502,10.50008,9.36597,10.64424
862,14.60372,12.13841,10.74319,14.09972,12.69332
863,7.49975,7.78211,15.10831,10.08639,16.11188
864,14.33252,12.11992,10.56505,15.12483,14.31309
865,14.59152,8.04657,13.12304,7.64516,13.38953
866,11.81886,14.56948,11.82014,15.27506,11.00043
867,9.17778,14.52891,10.23916,13.47553,10.63238
868,13.23461,13.26897,13.08352,7.10962,10.84758
869,10.38151,11.57483,11.25399,7.99569,9.7724
870,10.305,17.28585,18.83127,6.73664,9.92129
871,8.52861,16.31727,10.32547,14.78364,11.30792
872,8.56009,15.93208,8.53825,10.96914,13.27268
873,11.94735,14.44821,,14.03769,11.2131
874,10.8304,15.84501,11.92851,15.16087,9.61677
875,12.95423,11.02551,13.88544,11.17667,15.819
876,8.98661,14.9219,11.31617,14.43456,9.61042
877,8.70725,8.97628,14.80346,9.18004,14.90796
878,12.29432,17.12768,11.29533,13.94177,10.68094
879,11.86648,16.19617,11.51695,13.59597,9.19415
880,11.06014,13.36027,10.88114,16.58402,9.38571
881,13.65739,15.42719,12.1755,15.87074,9.75385
882,10.56968,17.69608,13.06745,13.15961,7.41613
883,5.3698,19.33433,10.40562,16.12045,11.08181
884,12.0371,16.96218,12.54022,11.00521,10.44517
885,13.90649,15.93481,12.10461,14.20476,14.74881
886,9.34601,13.58253,8.32212,12.23774,13.4102
887,11.16206,14.02723,14.13313,17.37136,7.35949
888,16.75707,11.34822,6.24959,13.66185,11.61197
889,12.96138,12.82835,13.63279,18.53162,8.82567
890,13.07514,13.70731,16.66949,8.13257,9.81691
891,13.85509,13.51785,14.8954,11.73322,15.21087
892,12.27796,16.68964,14.65199,17.33124,7.08852
893,12.92213,14.6254,11.20742,15.66976,15.82528
894,8.11909,13.42773,13.11171,8.92045,18.76502
895,10.88918,15.00328,13.64275,9.6272,11.5431
896,6.53567,16.21787,16.79485,16.2684,9.16229
897,11.21886,14.86679,13.6483,12.35705,15.12592
898,14.51248,11.78627,8.86602,13.01825,13.87916
899,11.30923,14.77877,12.65581,16.85564,9.91858
900,9.24308,17.62454,15.17014,10.84685,10.48526
901,12.45241,11.14791,11.69497,12.46048,11.33113
902,10.07172,16.08418,13.00763,9.10104,12.40087
903,15.61866,10.64476,12.38751,8.21173,8.87933
904,12.38861,13.73125,9.3346,10.19899,12.92715
905,10.31068,17.42221,13.94247,11.27659,11.01671
906,13.44022,8.5287,12.85797,13.66097,8.92443
907,14.60834,11.40243,7.77951,8.37646,11.39849
908,10.65263,11.89605,14.55726,10.222,15.24332
909,11.47576,17.23918,14.72678,10.1473,11.15674
910,14.51649,12.01501,9.53291,9.64926,9.63124
911,11.96167,15.4578,9.37576,13.06622,12.22705
912,16.50675,11.38664,14.38574,8.89859,12.50291
913,16.35327,11.68276,13.03872,12.15814,11.96823
914,12.47936,11.23636,10.8184,10.00666,11.73227
915,17.39673,11.17266,11.1208,14.28913,11.77465
916,17.40567,10.1482,12.74359,12.33953,10.71643
917,13.01643,11.52177,8.2847,10.05666,10.74957
918,9.22722,14.81419,8.7845,16.79388,13.9143
919,12.07011,11.57115,9.03435,10.07508,12.25917
920,15.03779,13.76096,11.73048,9.63144,14.4325
921,12.26937,13.96723,9.46786,16.12717,13.91456
922,11.47742,14.25842,15.00203,13.46637,10.79686
923,8.49634,17.51834,10.25182,12.60847,9.60318
924,9.73279,14.31585,10.7221,13.95949,8.88086
925,17.2292,11.1223,11.0356,10.45598,11.86635
926,12.66652,9.77535,12.72561,12.30611,12.55896
927,16.05938,7.74702,11.7729,10.91023,5.65694
928,9.93111,16.06852,13.95834,10.48626,10.76684
929,12.47477,9.98346,11.43407,13.63767,12.73502
930,11.80297,14.50417,10.96319,12.2712,9.2451
931,16.17017,10.26393,11.76391,12.61016,10.43287
932,8.63763,9.68581,9.71568,14.94961,12.58005
933,16.70825,11.6404,11.53181,12.47552,9.3994
934,8.12908,13.78107,10.0285,16.77248,10.22579
935,11.58378,14.48551,11.50981,16.2387,8.65693
936,15.11503,9.01607,12.67896,10.54442,7.94165
937,14.36468,11.14164,10.51189,8.76891,9.4994
938,10.91194,16.65744,15.9712,14.15389,12.43839
939,14.14242,8.69521,13.67849,5.98423,10.89386
940,10.55531,14.30328,11.85526,13.47455,10.03599
941,10.16011,15.60504,9.52152,13.13861,12.16821
942,12.31621,17.00107,10.26576,13.94037,8.00214
943,10.99486,12.11348,15.78717,12.32361,15.7219
944,15.04307,16.60455,11.23936,10.15477,15.15731
945,18.45944,11.00951,11.15711,11.54944,10.42562
946,15.40888,9.87769,13.19874,12.96815,12.01105
947,10.82606,8.94893,13.89928,11.11152,12.29614
948,12.89911,7.75443,7.84816,10.79428,7.7543
949,14.72795,12.93916,11.43753,8.9689,11.84485
950,11.64568,11.50744,10.36248,9.28981,12.09544
