,p.android.gm,p.android.settings,p.system,p.android.externalstorage,p.android.documentsui
516,9.52896,15.36089,14.23788,11.20594,13.47921
517,6.25827,7.16555,14.46775,6.96457,12.21988
518,14.63413,16.12603,12.32003,16.72532,13.60874
519,9.50678,16.17722,16.70528,15.15167,11.80753
520,13.98287,12.84708,10.57891,13.5686,15.84653
521,13.94433,14.45604,13.08725,14.85547,12.00167
522,8.58,17.90756,17.22381,12.75853,12.85886
523,14.10789,15.68997,8.20293,18.36289,10.09063
524,16.00991,16.01961,9.62852,14.44337,11.99468
525,10.33429,14.7904,11.73517,11.19537,15.54597
526,16.82734,16.8749,7.72331,14.09372,13.68651
527,11.39214,12.32147,15.17863,8.40418,13.11412
528,10.92962,10.69536,15.00099,15.7105,14.35851
529,14.25846,11.73269,7.78032,13.71563,12.51672
530,16.42143,16.41715,15.62581,15.0552,13.84735
531,10.54615,11.77129,10.89683,19.6146,11.4344
532,18.15004,14.64378,11.68873,12.52353,17.26201
533,11.4919,14.30432,12.71471,11.53173,15.93873
534,9.76116,5.53756,15.09446,11.24002,16.48004
535,13.10662,11.5752,15.81067,10.71098,11.90341
536,7.73643,8.06286,13.5715,10.95389,12.09098
537,9.78608,10.82391,17.43557,8.66454,12.08824
538,8.47951,16.47616,16.13597,15.83103,12.01675
539,16.97662,16.3695,11.82494,13.16555,10.44288
540,12.27823,11.3887,13.09822,13.15227,11.80706
541,13.96987,14.22737,8.06262,11.53277,8.95238
542,10.2288,14.9192,11.76393,14.32856,13.97287
543,12.75389,10.34817,8.20324,16.20353,10.61802
544,16.30898,13.603,12.91665,16.99821,13.07638
545,15.31767,15.35771,9.6025,15.26392,9.61983
546,11.46914,12.56787,14.22498,11.99681,19.40141
547,13.77937,9.84859,17.32894,13.3356,14.38756
548,10.45952,10.28649,19.12043,11.14783,12.03792
549,8.31024,6.51566,17.79136,11.14951,16.17829
550,15.91034,15.98701,10.14364,15.95479,9.1199
551,15.28119,16.22587,8.83445,17.90496,10.50624
552,9.32695,17.47043,18.32968,13.78592,9.22378
553,11.18758,10.86186,15.3445,11.9931,16.8361
554,17.07105,16.20051,8.88323,14.16604,11.26208
555,10.18693,9.81839,15.8352,11.36093,17.35996
556,7.61726,17.46045,16.40409,15.06513,11.69807
557,10.41259,15.82553,14.26563,11.69865,13.28845
558,9.99406,18.96401,18.48088,16.5096,15.75015
559,9.89592,12.67933,11.85002,10.23228,14.63761
560,10.03761,16.95392,15.02922,14.7178,14.49286
561,14.14501,13.95566,11.67385,14.53846,15.49118
562,13.48907,13.57505,12.80474,11.84656,16.05703
563,15.39443,15.34301,10.41883,14.7731,14.61691
564,10.30038,15.44994,18.20965,10.78905,10.99963
565,13.00556,12.55948,9.70231,16.52701,11.72659
566,12.43946,11.52163,14.95506,11.97709,13.02302
567,10.25582,9.74491,19.25074,8.99249,11.37043
568,13.34727,13.77943,8.97091,14.39558,16.53355
569,12.22383,14.63555,15.9611,13.87861,14.00921
570,11.64929,13.562,12.15594,12.42886,19.58685
571,11.83354,11.48061,12.7419,16.67759,14.4346
572,9.42937,15.59162,16.10357,16.14554,16.73005
573,10.3933,15.84126,15.70255,13.49142,14.03021
574,15.59841,13.51852,13.16297,11.66898,14.12603
575,5.39776,6.53159,15.73541,8.08465,13.87483
576,16.89426,13.17377,12.25559,14.30687,14.50899
577,12.34276,11.65705,15.04416,9.92579,13.07211
578,14.37165,15.72487,9.03358,15.66749,10.95189
579,9.48765,14.39117,13.08838,7.52615,13.03089
580,10.03953,9.27859,11.97967,14.19285,11.15152
581,8.69606,8.14123,15.69265,9.25136,15.86463
582,12.03948,12.21017,13.74761,16.44144,12.68739
583,15.93279,15.72743,10.59295,14.74089,13.52562
584,12.27655,13.27315,10.59161,15.86249,11.09315
585,12.34159,14.18477,13.69998,16.93649,15.78225
586,11.2554,15.46267,15.91012,14.90199,14.89177
587,11.89171,11.78756,14.47468,10.53792,17.02396
588,12.86806,11.91143,13.42642,13.3339,15.63572
589,15.4618,14.31246,9.49817,18.0668,12.63043
590,10.89079,9.03213,16.172,10.55819,16.15993
591,12.20639,11.12217,17.49296,13.04972,15.54237
592,14.53131,12.45665,14.09633,14.63082,16.29364
593,10.66028,11.72628,14.62914,11.97744,15.16315
594,11.2127,12.2617,10.79564,10.97481,15.18255
595,12.20738,13.6568,12.57273,12.6587,17.67765
596,13.5428,13.14187,16.25312,11.20215,13.47748
597,14.11612,17.54117,9.69704,14.27031,9.98309
598,12.88194,11.96964,13.62825,11.46321,13.53167
599,11.0408,8.68531,18.63717,9.47623,14.79293
600,10.17305,13.7002,13.17661,11.49148,16.63448
601,13.64068,12.02752,16.76902,15.2319,13.10596
602,11.57255,10.02014,13.65039,12.26746,16.57502
603,10.64894,14.39013,14.68665,15.55962,13.75375
604,14.73623,15.45171,15.28119,10.92842,13.14656
605,10.2196,14.88293,11.12905,10.60873,14.66739
606,9.25671,15.99674,14.38156,15.11118,8.41713
607,11.4526,16.56993,15.58275,15.21168,13.50444
608,13.38622,13.14793,11.11125,18.03256,11.01829
609,9.81222,12.87229,9.77042,9.71613,13.24234
610,10.53414,15.39009,14.79273,9.84896,8.26681
611,12.91817,12.67701,14.90943,11.95143,15.49553
612,17.20279,13.61478,11.87398,15.02139,15.31973
613,12.79711,15.58825,11.74591,15.82718,14.12508
614,10.71193,8.919,15.29219,11.00941,14.70237
615,7.32864,13.12934,15.37014,5.9188,11.75585
616,13.33309,16.29303,16.04918,16.7201,10.70996
617,16.18691,14.58909,14.74242,15.37767,9.83667
618,14.90202,12.60818,14.22573,13.21153,10.6305
619,19.09989,16.48227,9.89821,12.54358,16.78167
620,11.78015,11.47044,11.96336,13.05592,12.10802
621,12.56559,9.29591,17.24265,12.89102,15.54011
622,14.21195,14.68257,13.76956,15.23554,10.66045
623,10.50226,13.35434,16.61494,13.1282,11.75945
624,7.52597,7.69484,14.79815,8.7898,15.03918
625,16.69117,14.97549,12.64812,13.3409,16.16477
626,12.47299,9.44815,14.58642,11.25905,13.14222
627,9.63747,11.42106,17.35732,11.44633,14.81845
628,10.16023,14.29163,12.78863,14.66157,13.45903
629,10.37322,10.83068,15.1061,10.5134,16.02715
630,12.83713,12.76384,13.91251,14.23108,17.71429
631,7.08371,4.82225,15.29025,9.3444,12.31142
632,9.34518,10.66655,15.1277,8.28752,18.3053
633,12.88035,13.36632,14.03478,15.70983,18.10285
634,12.79014,11.82148,6.19134,15.69073,9.44344
635,12.33226,14.39447,12.53466,15.19144,16.01525
636,12.11825,10.15119,17.26771,11.53795,16.29162
637,13.26782,13.73785,8.30552,13.08254,17.72086
638,12.88489,14.96922,8.94422,15.4197,10.37528
639,12.89836,13.20345,15.07633,10.14889,10.40489
640,12.77357,11.09165,17.44478,12.07857,13.8399
641,7.06363,12.58089,11.64881,6.76062,14.53434
642,12.41832,14.83731,12.42627,16.64949,9.68935
643,14.92814,11.9521,17.79224,15.92371,14.33247
644,10.74138,16.86371,15.3649,14.5998,16.53166
645,9.75142,16.11939,14.11851,15.70465,13.80527
646,8.8722,8.44365,14.03825,10.16179,18.37242
647,9.44638,9.01871,16.59417,10.33199,16.36486
648,10.21654,7.39582,16.51664,9.48913,13.95609
649,12.4381,16.23059,11.65747,16.36951,14.39527
650,10.35885,17.43509,17.72709,12.52254,11.32641
651,11.22213,9.5268,13.9361,10.21654,15.72582
652,14.88601,15.00926,12.68806,14.67377,16.38867
653,17.50192,15.20983,8.99226,12.71735,17.71653
654,12.33026,15.45806,12.2428,14.62431,12.63661
655,10.98349,14.94444,13.66671,13.17618,15.01115
656,11.10379,14.20712,12.35475,15.35091,16.65515
657,13.88497,12.62283,10.62722,12.26581,16.65088
658,11.91716,11.89684,13.74798,13.38898,13.88962
659,10.4094,16.59495,17.7254,13.37337,14.9274
660,9.86906,11.39024,13.11119,10.82337,16.4396
661,10.94499,14.29479,13.741,14.36797,12.57754
662,12.91519,11.08419,12.07352,12.3486,15.93724
663,11.04541,12.44601,11.70909,15.06433,13.68946
664,10.16493,15.9928,17.60053,18.96764,11.50072
665,10.60858,16.63694,18.04675,13.23578,13.12442
666,9.73799,20.17842,17.75027,15.11239,14.01479
667,10.66144,12.34058,12.26501,15.14749,14.83608
668,11.09065,8.43393,13.65603,11.59718,14.02494
669,11.92064,10.55352,12.04551,15.64807,15.90513
670,8.65251,15.03592,13.04897,18.84059,13.46264
671,14.78521,13.18516,11.84274,15.70801,10.05561
672,11.62181,12.35237,12.69313,13.97526,14.71435
673,14.35302,14.47179,10.47981,19.92772,13.59982
674,15.4116,13.88874,16.73847,16.25273,16.21141
675,13.92223,12.23185,8.27574,19.08297,8.9163
676,11.27986,11.42782,13.92992,11.32493,15.99769
677,15.07487,13.21578,11.24194,13.41265,10.46231
678,10.22347,11.11216,17.71711,9.80655,14.01833
679,7.43984,6.23501,18.16282,11.15716,16.17908
680,10.3636,15.45651,14.13486,12.58313,12.47769
681,9.99312,14.56229,13.15737,14.6611,13.15403
682,12.49313,10.36729,12.15448,11.32612,12.45919
683,11.97865,12.06242,15.37091,12.01566,15.41039
684,11.30109,10.11373,13.7445,12.2578,17.43547
685,10.50267,12.75856,10.23598,12.83596,16.5241
686,9.82308,11.67352,15.09086,10.11182,10.97306
687,12.04715,14.18144,12.0921,12.53608,12.38105
688,14.17218,12.83994,17.47457,15.85625,17.0598
689,12.90171,12.89628,13.61924,14.18598,15.29308
690,12.68818,12.42506,16.87012,13.83251,17.80736
691,11.15714,14.06751,9.99705,7.36999,12.11361
692,12.40779,12.90908,6.98683,12.32899,15.37388
693,12.35306,11.8297,11.10767,12.81792,12.78753
694,9.64522,12.93761,14.7291,13.50173,13.80184
695,12.32944,14.31578,7.85613,12.71102,14.23574
696,9.11521,15.75494,10.94071,14.25588,17.85527
697,14.65737,13.97192,12.66111,13.36082,10.53367
698,12.70897,10.603,13.97248,16.29673,16.72688
699,9.77261,12.57861,13.79364,10.13365,16.54846
700,10.44089,17.24389,15.49298,15.8446,18.60955
701,10.36106,13.30411,12.77484,13.46827,12.61011
702,10.32757,15.0001,14.72199,15.20134,15.30616
703,10.965,15.76531,12.7442,15.1618,20.49047
704,14.21955,16.0602,8.72101,15.58651,12.19019
705,11.81676,15.09565,16.45037,14.83789,13.62209
706,15.01265,16.12789,10.11372,16.68146,11.39079
707,12.35665,13.83135,11.52753,16.76967,12.63945
708,11.17012,8.15583,17.06922,12.44209,15.21816
709,14.36613,16.21846,12.62199,16.24368,11.91854
710,12.11347,12.18929,13.62151,11.83689,14.25666
711,15.33279,10.96484,11.69345,16.208,9.0371
712,11.81488,12.32576,12.10456,15.19434,14.57227
713,9.60737,13.05995,11.78887,16.28455,15.04763
714,8.1232,5.94705,14.13222,9.37484,17.3982
715,8.16285,8.90483,12.69735,9.34788,16.14762
716,13.75404,11.07731,15.51036,13.14583,13.28907
717,13.09327,10.41008,16.6985,12.22844,13.57434
718,9.98847,14.34827,12.15043,14.19055,15.72113
719,15.43177,13.43728,14.43636,12.45181,15.46487
720,7.86633,8.31982,16.18411,11.35166,13.90866
721,12.58047,13.79693,12.66691,13.58405,15.51453
722,14.79888,12.78708,13.8842,13.83876,15.09459
723,5.90115,6.04803,15.32264,8.97786,14.40654
724,13.11979,16.8544,13.87137,16.17425,12.42289
725,15.97891,18.13385,11.8899,16.0446,14.16355
726,15.06362,12.28418,12.19204,14.49151,10.66217
727,11.92499,14.48273,15.23217,15.58511,16.37555
728,14.71186,14.309,8.40087,13.55577,10.32741
729,18.5679,14.54043,10.21313,13.78593,11.84372
730,12.26377,10.7216,10.3182,13.43436,15.13594
731,13.518,13.43069,8.84617,19.29612,10.93784
732,11.96109,12.60904,15.4915,11.65782,16.55011
733,17.55081,16.90899,13.08564,11.14917,11.10203
734,11.48525,9.37817,13.95407,12.50619,17.76989
735,9.97278,13.23312,12.52382,16.05467,15.19376
736,12.95802,7.25401,15.37341,13.67993,20.88628
737,13.06537,8.4358,16.80866,11.01576,13.96933
738,10.85982,15.44741,15.87229,13.74144,16.64478
739,11.76868,14.12321,15.15913,14.78609,16.09101
740,15.22659,14.70116,9.4766,12.61551,14.1734
741,10.83853,14.95084,13.5505,14.69919,13.3338
742,9.58358,8.25743,15.12256,9.8089,16.80536
743,11.33359,15.26165,9.19791,12.89707,11.61563
744,12.49916,9.34799,11.69512,14.81362,14.46819
745,12.6154,12.48183,10.79617,11.27623,16.20583
746,8.06876,7.94477,14.41707,9.79804,15.59211
747,10.94696,13.94037,16.41925,12.90827,12.71412
748,13.75927,14.97866,8.10569,15.17673,12.45955
749,14.02125,16.02077,13.29463,11.06468,12.14573
750,13.42304,14.91932,16.54886,15.35363,16.42712
751,9.35239,17.2732,17.22624,14.96017,15.20854
752,15.72475,15.68319,8.057,13.78055,15.45126
753,14.0378,12.88464,11.37553,14.23982,14.81507
754,11.05478,12.34823,10.86189,9.01433,15.55905
755,12.12627,14.60059,12.23972,15.7981,13.81959
756,9.302,10.30126,15.43219,9.33716,16.54765
757,10.67768,8.64899,19.02464,10.86013,12.32377
758,9.29858,11.74698,12.17323,10.54246,16.29979
759,17.4212,13.0094,12.96961,14.91542,14.22498
760,11.31022,11.92456,16.79302,12.10109,9.24374
761,14.37459,15.49683,11.48153,16.1706,14.22104
762,14.09507,15.71973,8.91214,16.92602,11.96642
763,11.22953,13.10637,15.13975,12.80548,10.69657
764,9.36507,17.87713,16.06133,14.14053,10.90658
765,16.52545,13.26162,9.28176,18.44558,8.81163
766,15.23541,13.26294,15.29597,12.29167,15.40787
767,9.68453,14.93234,11.42915,12.56872,17.08907
768,16.54309,14.53336,9.06561,14.60369,13.66891
769,14.89948,13.20693,11.4237,17.34514,9.45903
770,13.66181,15.93718,11.0256,11.74154,12.15234
771,13.44568,15.60671,10.51725,16.38209,13.33163
772,10.13246,12.55678,14.26947,13.62331,13.0633
773,10.89578,15.57019,16.13299,13.17655,15.04065
774,10.55108,17.16868,15.21766,13.54621,11.76845
775,14.54774,9.45453,21.19275,15.40144,15.86093
776,15.71827,14.8061,13.37607,14.97699,10.32758
777,7.37992,6.83875,15.33478,10.22904,18.05661
778,11.73658,8.97967,12.91644,12.43761,18.09589
779,9.5541,12.25154,14.58701,11.74428,15.84086
780,7.67537,8.51194,11.42619,8.06212,14.12351
781,12.21987,14.38612,12.65353,16.54099,21.3331
782,9.35684,16.98374,18.57373,13.71658,10.23265
783,11.58558,15.32057,13.92322,13.36855,16.86354
784,13.97504,16.14501,9.08901,14.22755,12.17332
785,10.91433,15.93103,13.44385,17.39707,14.46947
786,9.52493,11.77628,10.29477,8.93023,13.7442
787,13.38671,9.03058,14.79524,11.9088,16.88245
788,11.60343,11.29026,13.36305,12.35834,13.83087
789,9.86477,15.98834,18.08068,16.13441,15.43067
790,10.4101,15.28522,17.0256,15.86443,15.97558
791,10.71625,7.94747,10.45087,12.45719,8.25175
792,14.36539,16.28259,9.67631,16.19094,14.70096
793,12.35951,15.06658,9.83147,13.94338,13.44527
794,10.61119,15.21973,13.56007,15.49637,17.51703
795,9.39475,15.99986,14.36592,16.05137,10.50456
796,11.75011,13.89587,8.53438,13.41874,13.981
797,13.63436,15.98308,11.29743,14.21953,11.64745
798,10.53836,16.20486,18.42838,15.9766,12.70622
799,12.2319,9.13525,19.96837,14.27286,12.93874
800,9.84873,9.35583,13.94733,14.86825,13.84087
801,12.31285,12.90275,12.98476,17.27565,12.98467
802,7.39015,9.86662,17.2885,9.71716,14.59847
803,16.90555,16.01712,12.4177,15.66741,16.44633
804,11.93253,13.40594,13.28896,9.16872,11.97212
805,17.32385,13.29688,9.70058,15.31464,18.98103
806,13.19442,12.71786,11.0277,13.12258,15.03727
807,10.30956,9.60245,13.21397,12.10787,16.78169
808,9.23282,15.70281,13.21802,14.89011,11.27034
809,15.32006,17.94888,9.43396,14.66813,9.03921
810,8.48804,17.0767,14.86137,14.96894,12.46688
811,15.39262,13.92721,8.88427,14.2316,14.02951
812,10.996,13.74357,10.77575,15.53073,16.87409
813,12.54794,14.06075,9.5283,16.03589,11.09331
814,10.91806,12.47216,11.48894,9.51931,13.53323
815,14.02273,13.129,14.94448,16.00813,10.83139
816,11.33019,15.97571,15.90126,16.68766,17.96831
817,12.23308,15.17886,16.89952,13.24706,13.32894
818,17.03571,12.97023,12.65728,15.1268,16.16036
819,16.1553,12.10216,10.88862,9.50881,10.29604
820,13.0042,15.28162,9.02621,13.56075,13.70498
821,10.43701,13.5266,13.46829,14.78913,17.39681
822,10.27969,14.63142,10.9737,5.77931,15.92072
823,9.88585,15.22041,15.00188,17.19742,13.76654
824,11.15356,14.13178,9.75011,18.01833,8.54591
825,12.90091,15.622,16.57852,15.94417,16.78018
826,13.33628,13.62554,10.96523,13.29233,15.36056
827,14.92402,16.4233,12.66554,13.64124,11.7305
828,15.21229,13.40771,9.65299,13.17368,15.66593
829,8.63264,9.54978,16.81959,11.16852,13.54455
830,12.20417,12.03209,13.38501,10.99617,13.4886
831,11.83336,16.46656,20.07096,14.04999,14.85126
832,8.62707,9.32729,16.79175,10.57109,14.69626
833,14.08938,8.70331,17.71239,14.9582,15.97741
834,11.90031,15.72144,7.8287,13.6234,13.97641
835,9.77736,8.42761,16.99132,12.18842,13.52301
836,10.17687,9.39273,11.08885,11.71075,16.64784
837,13.24361,8.55187,12.74739,14.41397,14.94605
838,12.74908,15.0654,14.10518,11.05315,14.92352
839,11.92207,12.95196,14.52778,11.77169,10.62276
840,12.10515,11.634,12.85528,12.57249,15.44272
841,11.04636,11.418,14.09485,11.66909,17.37711
842,11.89089,12.53068,11.52485,10.87207,13.02362
843,10.89703,11.02343,13.51374,12.9068,15.96123
844,12.20229,14.995,16.44713,11.26144,14.49548
845,11.44785,13.36796,11.84821,8.3069,11.79675
846,12.59015,13.57118,10.10273,14.77116,8.43662
847,10.2201,14.10921,15.57703,11.8252,9.89945
848,13.01354,8.89901,17.12211,12.57217,15.17872
849,11.02076,15.50114,17.35858,17.39002,16.11024
850,13.5613,14.69585,8.14337,12.95488,12.79678
851,16.02036,14.04659,10.02866,14.08656,12.8087
852,18.60869,17.55676,14.05588,17.76182,14.29166
853,11.47353,9.83613,21.48428,11.73801,11.88557
854,8.77497,18.44237,18.26057,16.18213,13.56163
855,7.9366,16.75461,17.09606,16.70792,14.23931
856,13.5748,15.25428,13.31331,16.86574,14.15464
857,13.86437,14.01189,12.82749,14.58855,10.95943
858,12.83056,12.49665,15.1975,11.05838,11.91763
859,10.1313,13.22828,15.32614,18.14761,16.81954
860,13.09369,9.5457,14.17373,12.56104,16.20163
861,8.86724,8.91799,13.45723,9.70092,12.93179
862,8.65515,10.91156,11.49878,8.78178,18.21412
863,16.15283,14.05102,12.00212,12.53828,15.41679
864,11.83976,15.81601,15.68932,13.81687,13.27543
865,9.27765,9.41268,15.10426,10.46736,17.71953
866,11.43626,13.69111,14.4277,14.72609,16.65022
867,10.30416,14.90934,13.89063,13.45313,16.22827
868,13.11824,16.25419,10.6465,11.91667,11.34514
869,13.92338,9.15347,13.20227,10.40397,11.29682
870,14.97551,12.45151,16.17306,13.6456,11.10924
871,10.03627,16.66443,15.27607,12.9209,13.57069
872,11.66187,14.23548,13.27844,10.73433,16.72752
873,7.80389,8.61049,14.87193,6.48455,15.14365
874,11.94807,10.19937,9.61314,15.52129,14.88591
875,16.79531,14.49138,10.99229,14.4106,12.49928
876,10.6645,16.13885,13.12931,13.48712,15.89854
877,10.99229,12.77691,9.9635,13.44248,16.00809
878,11.78463,14.63229,14.11109,15.20975,18.50918
879,12.46467,11.84917,12.89232,14.50553,14.65013
880,11.08944,14.61296,14.56038,15.42438,15.16316
881,10.88478,15.79727,14.50301,16.58441,17.27462
882,11.62833,11.448,11.96662,14.20525,18.84081
883,7.7632,17.38575,13.86991,15.68419,17.02175
884,16.83909,13.16505,9.94017,13.04507,10.54817
885,17.20152,15.92719,9.22278,18.66007,7.78081
886,9.92432,17.19698,17.58413,13.05417,13.88451
887,11.33663,13.46176,9.42779,15.1681,16.6863
888,9.65506,9.1634,16.08336,10.21535,19.60773
889,10.85227,13.482,13.28651,16.14968,15.54453
890,15.93313,16.12942,14.15013,15.12182,10.108
891,14.85563,14.15978,11.91389,16.55224,15.42351
892,11.75071,11.92788,9.11333,16.08283,18.24814
893,11.30949,16.72279,18.13651,16.40107,14.57653
894,14.88553,12.07479,6.97904,12.17835,15.86703
895,11.76754,11.98038,8.89717,15.65478,12.69221
896,14.23016,10.60023,10.7016,16.27575,9.00634
897,15.48643,15.8853,9.50469,15.98925,13.37371
898,7.87613,12.41386,11.4707,8.10982,16.52502
899,11.74133,13.5647,14.55844,17.09884,16.50322
900,15.34564,13.41646,10.93699,13.50196,13.26868
901,12.27792,13.33756,13.13023,11.87442,13.98634
902,12.02171,13.39644,9.51235,13.75838,11.466
903,11.58297,9.64939,13.33437,14.51306,14.85335
904,6.66406,10.03119,12.6932,9.72959,13.93712
905,16.31666,15.19362,10.6052,12.34386,9.36224
906,13.03633,11.62413,12.13687,12.17555,17.01699
907,12.19399,10.62498,16.78188,14.26303,14.00682
908,13.39989,13.59902,12.7557,14.96214,13.7411
909,17.66257,16.57135,13.37814,13.68733,9.81732
910,10.76082,9.1332,15.17814,10.33458,13.98378
911,10.07506,16.80211,18.77453,15.81513,13.57759
912,10.99498,9.24976,18.21793,12.50118,13.03508
913,12.1805,14.13491,13.518,11.70633,15.18018
914,11.47401,11.90675,15.23672,7.75434,9.40247
915,11.3671,11.77308,15.40619,11.0547,16.86985
916,14.71564,14.20423,15.18052,15.92899,18.77713
917,10.63037,12.03149,16.22816,10.98118,10.87468
918,9.97553,17.61308,16.69535,15.14194,10.89335
919,8.98233,10.51201,15.06716,8.02495,11.1542
920,14.73443,16.06073,9.64989,17.19743,9.12017
921,11.41715,15.61746,13.87451,13.57281,16.07517
922,15.35939,14.5035,10.84073,17.03497,9.17013
923,12.0477,12.77645,15.03235,14.41795,18.00498
924,9.71848,13.42033,13.31527,12.22155,13.01157
925,9.51084,9.1585,16.78308,11.02045,18.17475
926,15.48384,15.26159,12.15167,15.43777,12.66221
927,14.51694,13.29221,12.86929,11.25459,15.52906
928,17.55442,14.67694,12.7101,12.33535,11.53807
929,11.51563,12.47723,15.18894,8.92986,12.39359
930,11.20349,13.40414,16.05469,15.17646,13.08633
931,11.09413,9.96028,15.01696,12.72754,18.09808
932,11.67263,11.39464,16.41561,11.81884,10.43717
933,14.21656,14.4323,13.86038,13.46761,12.54515
934,9.46819,16.11586,12.91272,14.86296,15.57473
935,10.56771,13.76184,13.18989,15.14366,16.2211
936,13.53661,11.60537,12.89818,12.30911,13.51129
937,9.1729,7.23581,15.8831,11.46294,12.93335
938,14.70403,12.85588,10.43055,14.18585,8.57751
939,11.27671,12.29102,14.12661,10.10902,13.06439
940,11.13239,12.13348,15.00575,14.07176,12.50944
941,11.0456,15.02399,15.06377,14.13008,15.56246
